age,education,job,income,house,credit,sex,relationship,country,loan
38,triennale,manager,79389,own,44291,female,sposato/a,extra-europa,bad
42,triennale,privato,56765,rent,19777,male,divorziato/a,italia,bad
52,triennale,manager,97696,rent,13164,female,divorziato/a,italia,good
56,magistrale,impiegato,69010,rent,13723,female,sposato/a,europa,bad
55,nessuno,impiegato,57956,own,3019,female,divorziato/a,extra-europa,bad
33,triennale,operaio,30626,rent,7615,female,sposato/a,extra-europa,bad
52,phd,ceo,114209,rent,1046,female,divorziato/a,europa,good
53,phd,ceo,112034,rent,39891,female,sposato/a,italia,good
41,magistrale,privato,57506,own,43845,male,vedovo/a,extra-europa,bad
53,diploma,privato,41251,own,44693,female,single,europa,bad
51,phd,ceo,100815,rent,31833,female,divorziato/a,europa,good
39,magistrale,operaio,55178,rent,32732,male,single,europa,bad
55,phd,ceo,104343,rent,33930,male,single,italia,good
38,phd,manager,83312,rent,5908,male,divorziato/a,extra-europa,good
31,phd,disoccupato,9000,own,10943,male,divorziato/a,europa,bad
35,phd,ceo,104059,own,21741,male,divorziato/a,italia,good
40,phd,manager,64534,own,24951,male,divorziato/a,italia,bad
43,magistrale,impiegato,57888,rent,46752,male,sposato/a,extra-europa,bad
34,nessuno,disoccupato,9000,none,44695,female,single,extra-europa,bad
44,phd,ceo,108873,rent,40183,male,sposato/a,extra-europa,good
31,magistrale,operaio,35849,rent,29580,male,vedovo/a,italia,bad
55,magistrale,privato,59721,own,42739,female,vedovo/a,italia,bad
41,triennale,manager,78358,own,44899,male,sposato/a,italia,bad
43,nessuno,disoccupato,9000,own,34717,male,vedovo/a,italia,bad
40,magistrale,ceo,87084,rent,23485,male,sposato/a,europa,good
53,diploma,privato,52090,own,47216,female,vedovo/a,europa,bad
45,diploma,operaio,39081,own,28302,female,vedovo/a,europa,bad
50,phd,manager,76480,rent,48759,female,vedovo/a,italia,bad
30,magistrale,manager,78322,rent,45949,male,single,italia,bad
42,triennale,ceo,105964,rent,33564,female,divorziato/a,italia,good
32,triennale,manager,82853,rent,24522,male,single,italia,good
35,magistrale,ceo,82188,rent,10021,male,sposato/a,extra-europa,good
58,diploma,impiegato,60091,rent,32733,male,single,extra-europa,bad
38,diploma,privato,48678,rent,33325,female,single,europa,bad
47,triennale,operaio,30392,own,7632,male,sposato/a,extra-europa,bad
58,nessuno,disoccupato,9000,rent,27294,male,vedovo/a,extra-europa,bad
32,diploma,impiegato,76902,rent,12956,male,divorziato/a,italia,bad
56,triennale,privato,50232,own,33303,male,divorziato/a,europa,bad
44,triennale,manager,84562,own,48118,male,vedovo/a,extra-europa,good
59,triennale,operaio,48025,rent,23176,female,sposato/a,italia,bad
41,magistrale,manager,83244,rent,22828,female,divorziato/a,extra-europa,good
46,diploma,operaio,30638,rent,42236,male,vedovo/a,europa,bad
39,phd,ceo,105926,own,49317,female,divorziato/a,italia,good
45,nessuno,impiegato,62645,rent,14686,female,divorziato/a,italia,bad
54,magistrale,impiegato,71667,rent,43690,female,sposato/a,italia,bad
38,diploma,privato,57473,rent,8959,female,single,italia,bad
49,triennale,operaio,55745,rent,46130,male,divorziato/a,italia,bad
42,nessuno,manager,63520,rent,7821,female,sposato/a,europa,bad
39,diploma,impiegato,56775,own,571,male,sposato/a,extra-europa,bad
36,nessuno,disoccupato,9000,own,21173,female,divorziato/a,italia,bad
35,triennale,privato,46538,own,8418,male,sposato/a,europa,bad
53,triennale,manager,71278,rent,39610,female,vedovo/a,italia,bad
45,nessuno,disoccupato,9000,none,3471,male,sposato/a,italia,bad
47,magistrale,impiegato,58053,rent,44454,male,sposato/a,europa,bad
48,phd,ceo,99465,rent,8142,female,single,italia,good
30,nessuno,operaio,42711,rent,26027,male,sposato/a,europa,bad
46,diploma,impiegato,71036,own,38841,male,divorziato/a,italia,bad
41,diploma,manager,72382,own,10342,male,divorziato/a,europa,bad
33,triennale,manager,73281,own,48125,female,sposato/a,italia,bad
38,phd,ceo,92584,rent,41742,male,single,extra-europa,good
46,triennale,operaio,52120,rent,44967,female,sposato/a,extra-europa,bad
36,triennale,privato,65624,rent,34917,female,sposato/a,europa,bad
36,diploma,privato,42976,rent,29536,female,divorziato/a,extra-europa,bad
36,magistrale,impiegato,66123,rent,37584,male,single,italia,bad
34,triennale,operaio,29822,rent,23532,male,vedovo/a,italia,bad
50,magistrale,impiegato,58572,rent,19639,male,vedovo/a,extra-europa,bad
52,diploma,impiegato,60152,own,28444,female,sposato/a,italia,bad
45,diploma,ceo,94650,rent,5688,female,single,europa,bad
40,triennale,operaio,26427,own,1757,female,divorziato/a,italia,bad
54,nessuno,disoccupato,9000,own,36715,female,divorziato/a,europa,bad
47,nessuno,impiegato,53850,rent,6613,male,divorziato/a,extra-europa,bad
51,triennale,ceo,100791,own,25542,female,vedovo/a,italia,good
51,magistrale,operaio,41029,own,4431,female,sposato/a,extra-europa,bad
38,nessuno,disoccupato,9000,own,16871,female,divorziato/a,italia,bad
44,diploma,disoccupato,9000,own,34892,female,divorziato/a,europa,bad
49,phd,manager,69244,own,14888,male,vedovo/a,extra-europa,bad
51,triennale,operaio,34097,own,802,male,sposato/a,extra-europa,bad
46,triennale,manager,66422,own,40088,male,vedovo/a,italia,bad
40,phd,impiegato,55250,rent,37001,female,sposato/a,europa,bad
33,magistrale,impiegato,56669,rent,44507,male,sposato/a,europa,bad
30,diploma,operaio,44741,rent,12801,female,sposato/a,italia,bad
33,magistrale,impiegato,59711,rent,20628,male,divorziato/a,europa,bad
30,diploma,impiegato,63841,rent,24806,female,sposato/a,extra-europa,bad
33,triennale,operaio,37206,none,23407,male,sposato/a,italia,bad
34,nessuno,disoccupato,9000,own,7295,male,divorziato/a,europa,bad
35,diploma,manager,70916,rent,5374,female,vedovo/a,extra-europa,bad
33,triennale,privato,56818,rent,18593,male,divorziato/a,italia,bad
47,triennale,impiegato,55892,rent,43683,female,vedovo/a,extra-europa,bad
34,triennale,impiegato,44612,rent,17350,male,sposato/a,extra-europa,bad
33,magistrale,impiegato,73079,own,24691,male,sposato/a,europa,good
53,diploma,privato,48163,rent,42368,male,sposato/a,italia,bad
35,phd,ceo,99511,rent,20748,female,vedovo/a,italia,good
53,diploma,operaio,48415,own,2673,female,single,extra-europa,bad
36,nessuno,disoccupato,9000,rent,5,female,sposato/a,extra-europa,bad
57,nessuno,disoccupato,9000,own,39764,male,divorziato/a,europa,bad
51,diploma,operaio,43195,rent,23119,female,divorziato/a,italia,bad
49,phd,impiegato,68166,own,6551,male,vedovo/a,extra-europa,good
51,phd,privato,48572,rent,47056,female,sposato/a,extra-europa,bad
41,magistrale,privato,34444,own,40683,male,sposato/a,italia,bad
56,phd,ceo,95844,own,14238,female,sposato/a,europa,good
52,phd,ceo,77887,rent,6652,male,divorziato/a,europa,bad
43,magistrale,privato,32556,rent,14132,male,vedovo/a,europa,bad
33,triennale,manager,80636,rent,43501,male,divorziato/a,extra-europa,good
36,nessuno,disoccupato,9000,none,8548,male,sposato/a,europa,bad
56,magistrale,impiegato,75493,rent,13817,female,divorziato/a,extra-europa,bad
47,diploma,disoccupato,9000,own,6744,male,sposato/a,europa,bad
45,magistrale,manager,94952,rent,40094,female,sposato/a,italia,good
37,triennale,privato,39525,own,49706,female,sposato/a,extra-europa,bad
47,magistrale,manager,92392,rent,38621,male,vedovo/a,italia,good
54,magistrale,privato,45058,own,43544,male,divorziato/a,extra-europa,bad
30,nessuno,disoccupato,9000,none,28193,male,sposato/a,extra-europa,bad
58,triennale,manager,66900,rent,36959,female,vedovo/a,europa,bad
38,diploma,operaio,33081,rent,36831,male,divorziato/a,italia,bad
37,diploma,ceo,96761,own,22383,female,sposato/a,europa,bad
39,nessuno,disoccupato,9000,own,27049,female,sposato/a,europa,bad
37,diploma,operaio,19197,own,21176,female,single,europa,bad
57,nessuno,operaio,40618,own,47576,female,divorziato/a,italia,bad
30,diploma,privato,57083,rent,12159,female,divorziato/a,europa,bad
33,triennale,operaio,46066,rent,11125,male,vedovo/a,extra-europa,bad
42,nessuno,disoccupato,9000,own,29754,male,sposato/a,europa,bad
31,phd,privato,50289,own,46015,female,single,extra-europa,bad
56,diploma,privato,49567,rent,29439,female,single,italia,bad
35,diploma,operaio,38798,own,48970,female,divorziato/a,europa,bad
51,phd,manager,51041,own,43660,male,sposato/a,europa,bad
40,nessuno,disoccupato,9000,none,46065,female,divorziato/a,europa,bad
30,triennale,privato,50966,rent,19086,female,sposato/a,europa,bad
41,nessuno,ceo,96594,rent,590,female,divorziato/a,italia,bad
55,magistrale,impiegato,76869,own,44460,male,sposato/a,europa,good
58,nessuno,disoccupato,9000,rent,6737,male,single,europa,bad
54,magistrale,ceo,100187,rent,20987,male,sposato/a,europa,good
44,phd,manager,95645,rent,30892,male,single,extra-europa,good
56,magistrale,privato,56914,own,41501,female,sposato/a,europa,bad
40,diploma,manager,74570,rent,37654,male,single,extra-europa,bad
33,magistrale,privato,50138,rent,11816,female,single,extra-europa,bad
47,diploma,disoccupato,9000,none,24551,female,vedovo/a,extra-europa,bad
57,diploma,impiegato,55469,own,38928,female,divorziato/a,europa,bad
45,nessuno,disoccupato,9000,rent,14535,female,vedovo/a,italia,bad
40,phd,ceo,110705,rent,13204,male,vedovo/a,extra-europa,good
51,magistrale,manager,86391,rent,3315,female,single,italia,good
34,triennale,operaio,37407,own,16394,male,sposato/a,extra-europa,bad
37,triennale,ceo,88619,own,39014,female,sposato/a,extra-europa,good
56,nessuno,disoccupato,9000,own,34947,male,vedovo/a,italia,bad
40,diploma,manager,88235,rent,27771,male,single,italia,bad
55,triennale,manager,94290,rent,10931,male,sposato/a,europa,good
30,diploma,privato,35796,own,49460,female,vedovo/a,italia,bad
45,nessuno,disoccupato,9000,none,15050,male,sposato/a,europa,bad
42,diploma,operaio,13603,own,48982,male,single,italia,bad
55,triennale,operaio,67505,rent,30732,female,sposato/a,italia,bad
46,magistrale,disoccupato,9000,rent,37232,female,divorziato/a,italia,bad
40,magistrale,impiegato,63551,rent,39674,female,single,europa,bad
48,phd,ceo,102134,rent,43307,female,sposato/a,europa,good
50,nessuno,disoccupato,9000,none,41913,male,vedovo/a,italia,bad
32,magistrale,impiegato,75419,rent,27016,male,vedovo/a,europa,bad
37,nessuno,disoccupato,9000,own,253,female,sposato/a,extra-europa,bad
34,magistrale,impiegato,56704,rent,42063,female,sposato/a,extra-europa,bad
31,nessuno,disoccupato,9000,rent,2573,male,sposato/a,extra-europa,bad
35,nessuno,disoccupato,9000,none,32186,male,vedovo/a,europa,bad
41,nessuno,privato,49640,own,19509,female,divorziato/a,extra-europa,bad
37,nessuno,manager,84285,rent,36202,male,sposato/a,italia,bad
50,diploma,privato,65151,rent,19787,male,divorziato/a,extra-europa,bad
48,triennale,privato,42337,rent,13657,female,divorziato/a,extra-europa,bad
39,nessuno,disoccupato,9000,none,28440,female,divorziato/a,extra-europa,bad
55,diploma,impiegato,58678,rent,36278,male,divorziato/a,italia,bad
59,diploma,impiegato,74764,rent,38820,female,vedovo/a,italia,bad
35,triennale,privato,42122,rent,36485,male,divorziato/a,extra-europa,bad
58,diploma,privato,22932,rent,26294,male,divorziato/a,italia,bad
34,triennale,impiegato,78104,rent,5416,male,sposato/a,europa,bad
37,magistrale,impiegato,48795,rent,6397,female,single,europa,bad
51,phd,ceo,88724,rent,46005,male,vedovo/a,italia,good
35,triennale,impiegato,69463,own,32832,female,sposato/a,italia,good
55,diploma,operaio,44276,rent,3669,male,vedovo/a,extra-europa,bad
44,nessuno,disoccupato,9000,own,38072,female,sposato/a,italia,bad
48,nessuno,disoccupato,9000,none,26255,female,vedovo/a,europa,bad
32,nessuno,privato,56863,own,37734,female,single,europa,bad
30,triennale,privato,32454,own,21084,male,divorziato/a,europa,bad
32,diploma,ceo,89143,own,8006,male,sposato/a,europa,bad
32,phd,impiegato,60470,rent,10496,female,divorziato/a,extra-europa,bad
34,magistrale,privato,53307,rent,27127,male,single,italia,bad
53,diploma,operaio,42842,rent,7595,female,sposato/a,europa,bad
33,nessuno,disoccupato,9000,rent,43953,female,sposato/a,extra-europa,bad
52,phd,ceo,109130,rent,9003,male,sposato/a,extra-europa,good
35,diploma,privato,61066,own,6170,female,sposato/a,extra-europa,bad
31,diploma,privato,38155,rent,36133,male,single,extra-europa,bad
38,triennale,manager,64657,rent,44362,male,divorziato/a,extra-europa,bad
31,magistrale,manager,67334,rent,15249,female,single,europa,bad
54,triennale,manager,89779,own,968,male,divorziato/a,extra-europa,good
30,phd,privato,39454,own,40119,female,divorziato/a,extra-europa,bad
45,magistrale,privato,42314,own,13734,female,vedovo/a,extra-europa,bad
45,triennale,manager,93037,rent,5780,female,sposato/a,italia,good
36,phd,manager,69977,own,14596,female,divorziato/a,italia,bad
31,phd,manager,62362,rent,49498,male,sposato/a,extra-europa,bad
31,phd,manager,75408,rent,8824,male,sposato/a,italia,bad
49,phd,manager,78531,own,32881,female,sposato/a,italia,bad
52,diploma,operaio,36458,own,45798,male,single,extra-europa,bad
52,diploma,operaio,35538,own,43014,female,vedovo/a,europa,bad
40,diploma,operaio,32507,rent,43973,female,divorziato/a,extra-europa,bad
41,nessuno,manager,72788,rent,41909,male,sposato/a,italia,bad
30,triennale,privato,42105,rent,640,female,vedovo/a,extra-europa,bad
47,phd,ceo,110691,rent,46452,male,sposato/a,italia,good
56,magistrale,impiegato,47273,rent,6382,female,sposato/a,italia,bad
39,phd,impiegato,59181,own,22349,female,divorziato/a,extra-europa,good
51,phd,impiegato,66790,rent,34278,male,vedovo/a,extra-europa,bad
46,triennale,manager,83576,rent,6975,female,vedovo/a,italia,good
54,triennale,privato,56509,rent,27204,male,sposato/a,extra-europa,bad
36,phd,impiegato,66156,rent,1739,female,divorziato/a,extra-europa,bad
39,nessuno,disoccupato,9000,rent,25856,female,single,europa,bad
30,nessuno,impiegato,60618,rent,30800,female,sposato/a,extra-europa,bad
31,magistrale,privato,41252,rent,42604,male,sposato/a,extra-europa,bad
44,diploma,operaio,36122,rent,47542,female,divorziato/a,extra-europa,bad
43,nessuno,privato,54777,own,12297,male,divorziato/a,extra-europa,bad
50,nessuno,manager,75976,own,34281,male,sposato/a,italia,bad
53,triennale,manager,81479,own,8779,female,single,europa,good
30,magistrale,manager,78494,rent,42185,male,sposato/a,europa,bad
35,triennale,operaio,25619,rent,4607,female,single,europa,bad
39,nessuno,manager,82766,own,13181,male,divorziato/a,extra-europa,bad
58,magistrale,operaio,38341,own,1196,female,single,italia,bad
36,phd,impiegato,63789,own,21238,male,divorziato/a,extra-europa,good
30,magistrale,manager,84098,rent,2566,male,sposato/a,extra-europa,good
54,phd,privato,44787,rent,30087,male,single,extra-europa,bad
56,nessuno,disoccupato,9000,rent,43482,female,sposato/a,europa,bad
38,nessuno,privato,65377,own,1871,female,single,italia,bad
35,nessuno,disoccupato,9000,own,27349,female,sposato/a,italia,bad
51,phd,ceo,126079,own,24220,male,sposato/a,italia,good
50,nessuno,disoccupato,9000,own,38424,female,sposato/a,extra-europa,bad
54,triennale,impiegato,64431,rent,38667,female,sposato/a,extra-europa,bad
58,triennale,impiegato,55565,rent,38641,female,divorziato/a,extra-europa,bad
37,magistrale,manager,80359,rent,9789,male,single,extra-europa,good
48,magistrale,operaio,44883,own,29965,female,vedovo/a,extra-europa,bad
39,triennale,manager,86622,rent,13620,male,single,europa,good
36,magistrale,impiegato,82356,rent,35210,female,divorziato/a,extra-europa,bad
54,magistrale,impiegato,64668,rent,46108,male,divorziato/a,europa,bad
36,phd,privato,63845,rent,23079,female,single,italia,bad
37,diploma,operaio,23205,rent,29978,female,sposato/a,italia,bad
56,phd,ceo,97184,own,1867,male,sposato/a,italia,good
39,triennale,privato,53806,rent,1933,male,sposato/a,europa,bad
55,magistrale,manager,67476,rent,17288,female,sposato/a,extra-europa,bad
43,phd,privato,52942,rent,23996,male,divorziato/a,italia,bad
33,diploma,operaio,35941,own,16206,female,divorziato/a,italia,bad
44,phd,ceo,102121,own,4651,female,sposato/a,italia,good
47,diploma,privato,32323,own,7028,female,sposato/a,extra-europa,bad
48,magistrale,privato,40506,own,43755,female,single,italia,bad
32,triennale,impiegato,68836,rent,13334,male,single,italia,bad
53,diploma,privato,51311,rent,34657,male,divorziato/a,europa,bad
55,diploma,disoccupato,9000,none,49387,male,single,europa,bad
44,diploma,privato,36864,rent,6263,female,sposato/a,europa,bad
54,triennale,privato,55190,rent,7002,male,single,europa,bad
34,phd,ceo,99139,rent,25537,female,sposato/a,europa,good
55,phd,ceo,83678,rent,44901,male,divorziato/a,europa,good
50,nessuno,disoccupato,9000,own,782,female,vedovo/a,extra-europa,bad
40,triennale,operaio,37544,own,45095,male,sposato/a,extra-europa,bad
49,diploma,privato,59214,own,17553,female,sposato/a,extra-europa,bad
56,phd,impiegato,65731,rent,16654,female,divorziato/a,europa,bad
37,phd,privato,35363,rent,28074,female,divorziato/a,extra-europa,bad
36,magistrale,impiegato,63026,rent,32882,female,divorziato/a,italia,bad
42,nessuno,disoccupato,9000,own,21485,female,divorziato/a,extra-europa,bad
33,phd,manager,88104,rent,16253,female,sposato/a,extra-europa,good
46,phd,ceo,107171,own,48835,female,vedovo/a,extra-europa,good
44,diploma,operaio,40498,rent,48981,male,sposato/a,europa,bad
46,phd,manager,71082,rent,40346,female,vedovo/a,extra-europa,bad
41,diploma,privato,68437,rent,9352,female,single,europa,bad
41,nessuno,manager,69802,rent,15176,female,sposato/a,europa,bad
32,magistrale,privato,61089,own,36026,male,sposato/a,europa,bad
31,triennale,impiegato,63470,own,16973,male,sposato/a,extra-europa,good
30,magistrale,privato,82718,rent,16111,female,sposato/a,extra-europa,bad
42,nessuno,disoccupato,9000,own,44703,male,single,italia,bad
31,magistrale,impiegato,50580,own,7400,male,divorziato/a,europa,good
36,triennale,manager,80395,rent,48389,female,divorziato/a,italia,good
43,magistrale,impiegato,35581,own,33454,male,sposato/a,europa,bad
38,triennale,manager,89576,rent,8495,male,single,europa,good
55,nessuno,disoccupato,9000,own,20009,male,single,europa,bad
44,phd,manager,81750,rent,28008,female,divorziato/a,europa,good
